"gender","age","nsubj","trialNumber","cardSelected","rtChoice","win","loss","net","totalcash","confidence","rtConf","correct"
"f","25",5,55,"D",1992,50,0,50,1900,1,849,1
"f","25",5,56,"C",1371,50,0,50,1950,1,663,1
"f","25",5,57,"A",6041,100,0,100,2050,1,519,0
"f","25",5,58,"A",1209,100,-350,-250,1800,1,480,0
"f","25",5,59,"A",1505,100,0,100,1900,1,456,0
"f","25",5,60,"C",873,50,-50,0,1900,1,671,1
"f","25",5,61,"D",1074,50,0,50,1950,1,599,1
"f","25",5,62,"D",1216,50,0,50,2000,1,801,1
"f","25",5,63,"B",9737,100,0,100,2100,1,552,0
"f","25",5,64,"B",1233,100,0,100,2200,1,463,0
"f","25",5,65,"B",393,100,0,100,2300,1,495,0
"f","25",5,66,"B",434,100,-1250,-1150,1150,1,479,0
"f","25",5,67,"C",1057,50,-50,0,1150,1,455,1
"f","25",5,68,"C",945,50,0,50,1200,1,688,1
"f","25",5,69,"C",441,50,-25,25,1225,1,648,1
"f","25",5,70,"D",2081,50,0,50,1275,1,815,1
"f","25",5,71,"D",745,50,-250,-200,1075,1,630,1
"f","25",5,72,"A",520,100,-200,-100,975,1,400,0
"f","25",5,73,"A",336,100,-250,-150,825,1,465,0
"f","25",5,74,"A",337,100,-150,-50,775,1,455,0
"f","25",5,75,"A",361,100,0,100,875,1,512,0
"f","25",5,76,"A",377,100,0,100,975,1,751,0
"f","25",5,77,"A",417,100,-350,-250,725,1,487,0
"f","25",5,78,"D",13658,50,0,50,775,1,511,1
"f","25",5,79,"D",2346,50,0,50,825,1,575,1
"f","25",5,80,"D",944,50,0,50,875,1,536,1
"f","25",5,81,"D",609,50,0,50,925,1,592,1
"f","25",5,82,"D",714,50,0,50,975,1,481,1
"f","25",5,83,"C",1154,50,-75,-25,950,1,494,1
"f","25",5,84,"B",410,100,0,100,1050,1,1478,0
"f","25",5,85,"B",714,100,0,100,1150,1,616,0
"f","25",5,86,"A",1387,100,-200,-100,1050,1,446,0
"f","25",5,87,"B",601,100,0,100,1150,1,383,0
"f","25",5,88,"B",473,100,0,100,1250,1,464,0
"f","25",5,89,"B",417,100,0,100,1350,1,640,0
"f","25",5,90,"B",562,100,0,100,1450,1,374,0
"f","25",5,91,"B",408,100,-1250,-1150,300,1,664,0
"f","25",5,92,"A",8025,100,-250,-150,150,1,647,0
"f","25",5,93,"D",1441,50,0,50,200,1,984,1
"f","25",5,94,"B",8857,100,0,100,300,1,512,0
"f","25",5,95,"B",9385,100,0,100,400,1,504,0
"f","25",5,96,"B",5313,100,0,100,500,1,664,0
"f","25",5,97,"B",3185,100,0,100,600,1,439,0
"f","25",5,98,"C",986,50,0,50,650,1,670,1
"f","25",5,99,"A",1033,100,0,100,750,1,453,0
"f","25",5,100,"A",1346,100,0,100,850,1,495,0
"m","36",6,1,"D",3027,50,0,50,2050,1,2232,1
"m","36",6,2,"C",1112,50,0,50,2100,1,1343,1
"m","36",6,3,"B",976,100,0,100,2200,1,1553,0
"m","36",6,4,"A",938,100,0,100,2300,1,1808,0
"m","36",6,5,"B",1452,100,0,100,2400,2,2014,0
"m","36",6,6,"A",1201,100,0,100,2500,2,1536,0
"m","36",6,7,"B",990,100,0,100,2600,2,1348,0
"m","36",6,8,"A",752,100,-150,-50,2550,2,808,0
"m","36",6,9,"B",793,100,0,100,2650,3,1400,0
"m","36",6,10,"B",1881,100,0,100,2750,3,992,0
"m","36",6,11,"B",805,100,0,100,2850,3,777,0
"m","36",6,12,"B",648,100,0,100,2950,3,903,0
"m","36",6,13,"B",728,100,0,100,3050,4,911,0
"m","36",6,14,"B",610,100,-1250,-1150,1900,4,862,0
"m","36",6,15,"C",4664,50,0,50,1950,2,1624,1
"m","36",6,16,"C",745,50,-50,0,1950,2,663,1
"m","36",6,17,"D",680,50,0,50,2000,2,801,1
"m","36",6,18,"D",625,50,0,50,2050,2,744,1
"m","36",6,19,"D",561,50,0,50,2100,2,655,1
"m","36",6,20,"D",632,50,0,50,2150,2,633,1
"m","36",6,21,"D",665,50,0,50,2200,2,608,1
"m","36",6,22,"D",602,50,0,50,2250,2,695,1
"m","36",6,23,"D",569,50,0,50,2300,2,610,1
"m","36",6,24,"D",641,50,0,50,2350,3,1078,1
"m","36",6,25,"D",558,50,-250,-200,2150,4,692,1
"m","36",6,26,"D",761,50,0,50,2200,3,792,1
"m","36",6,27,"D",570,50,0,50,2250,3,806,1
"m","36",6,28,"D",549,50,0,50,2300,3,672,1
"m","36",6,29,"D",521,50,0,50,2350,3,663,1
"m","36",6,30,"D",568,50,0,50,2400,3,655,1
"m","36",6,31,"A",4192,100,0,100,2500,3,1064,0
"m","36",6,32,"A",1441,100,-300,-200,2300,3,710,0
"m","36",6,33,"A",987,100,0,100,2400,3,624,0
"m","36",6,34,"A",594,100,-200,-100,2300,3,687,0
"m","36",6,35,"A",513,100,0,100,2400,3,576,0
"m","36",6,36,"B",1234,100,0,100,2500,3,607,0
"m","36",6,37,"B",561,100,0,100,2600,3,599,0
"m","36",6,38,"B",495,100,0,100,2700,3,600,0
"m","36",6,39,"B",496,100,0,100,2800,3,934,0
"m","36",6,40,"B",907,100,-1250,-1150,1650,3,584,0
"m","36",6,41,"B",696,100,0,100,1750,3,592,0
"m","36",6,42,"B",521,100,0,100,1850,2,624,0
"m","36",6,43,"B",529,100,0,100,1950,3,1583,0
"m","36",6,44,"B",553,100,0,100,2050,3,560,0
"m","36",6,45,"D",2334,50,0,50,2100,3,712,1
"m","36",6,46,"D",608,50,0,50,2150,3,856,1
"m","36",6,47,"D",513,50,0,50,2200,3,527,1
"m","36",6,48,"D",713,50,0,50,2250,3,607,1
"m","36",6,49,"C",1371,50,0,50,2300,3,574,1
"m","36",6,50,"D",490,50,-250,-200,2100,3,495,1
"m","36",6,51,"C",482,50,-50,0,2100,3,527,1
"m","36",6,52,"C",432,50,0,50,2150,3,506,1
"m","36",6,53,"C",497,50,-50,0,2150,3,600,1
"m","36",6,54,"C",446,50,0,50,2200,3,499,1
"m","36",6,55,"C",449,50,-50,0,2200,3,553,1
"m","36",6,56,"C",433,50,-50,0,2200,3,489,1
"m","36",6,57,"C",1096,50,0,50,2250,3,631,1
"m","36",6,58,"D",3734,50,0,50,2300,3,616,1
"m","36",6,59,"D",513,50,0,50,2350,3,551,1
"m","36",6,60,"D",546,50,0,50,2400,3,582,1
"m","36",6,61,"D",535,50,0,50,2450,3,687,1
"m","36",6,62,"D",730,50,0,50,2500,3,590,1
"m","36",6,63,"C",680,50,-25,25,2525,3,551,1
"m","36",6,64,"C",518,50,-75,-25,2500,3,535,1
"m","36",6,65,"C",615,50,0,50,2550,4,616,1
"m","36",6,66,"C",517,50,0,50,2600,4,626,1
"m","36",6,67,"C",578,50,0,50,2650,4,855,1
"m","36",6,68,"C",504,50,-25,25,2675,4,952,1
"m","36",6,69,"C",492,50,-75,-25,2650,4,529,1
"m","36",6,70,"C",455,50,0,50,2700,4,505,1
"m","36",6,71,"C",624,50,-50,0,2700,4,593,1
"m","36",6,72,"C",487,50,0,50,2750,4,552,1
"m","36",6,73,"C",487,50,0,50,2800,4,602,1
"m","36",6,74,"C",640,50,0,50,2850,4,537,1
"m","36",6,75,"C",474,50,-50,0,2850,4,496,1
"m","36",6,76,"C",561,50,-25,25,2875,4,497,1
"m","36",6,77,"C",553,50,-50,0,2875,4,498,1
"m","36",6,78,"C",2321,50,0,50,2925,4,883,1
"m","36",6,79,"C",522,50,0,50,2975,4,553,1
"m","36",6,80,"C",489,50,-75,-25,2950,4,506,1
"m","36",6,81,"C",738,50,-50,0,2950,4,535,1
"m","36",6,82,"C",570,50,0,50,3000,4,512,1
"m","36",6,83,"C",550,50,0,50,3050,4,528,1
"m","36",6,84,"C",599,50,0,50,3100,4,484,1
"m","36",6,85,"C",471,50,-25,25,3125,4,568,1
"m","36",6,86,"C",531,50,-25,25,3150,4,576,1
"m","36",6,87,"C",485,50,0,50,3200,4,561,1
"m","36",6,88,"C",553,50,-75,-25,3175,4,818,1
"m","36",6,89,"C",454,50,0,50,3225,4,562,1
"m","36",6,90,"C",486,50,-50,0,3225,4,521,1
"m","36",6,91,"C",591,50,-75,-25,3200,4,498,1
"m","36",6,92,"C",493,50,0,50,3250,4,571,1
"m","36",6,93,"C",505,50,0,50,3300,4,506,1
"m","36",6,94,"C",582,50,-50,0,3300,4,1703,1
"m","36",6,95,"C",1206,50,0,50,3350,4,649,1
"m","36",6,96,"C",839,50,-50,0,3350,4,563,1
"m","36",6,97,"C",464,50,0,50,3400,4,521,1
"m","36",6,98,"C",513,50,-50,0,3400,4,567,1
"m","36",6,99,"C",570,50,0,50,3450,4,473,1
"m","36",6,100,"C",483,50,-50,0,3450,4,1398,1
"f","54",7,1,"D",27657,50,0,50,2050,3,5670,1
"f","54",7,2,"B",10838,100,0,100,2150,4,6113,0
"f","54",7,3,"B",6692,100,0,100,2250,4,3676,0
"f","54",7,4,"A",5196,100,0,100,2350,4,5368,0
"f","54",7,5,"B",5652,100,0,100,2450,4,3884,0
"f","54",7,6,"D",3593,50,0,50,2500,4,6114,1
"f","54",7,7,"A",4290,100,0,100,2600,4,3765,0
"f","54",7,8,"A",4300,100,-150,-50,2550,4,3038,0
"f","54",7,9,"A",3966,100,0,100,2650,4,3531,0
"f","54",7,10,"A",3673,100,-300,-200,2450,4,3290,0
"f","54",7,11,"A",4157,100,0,100,2550,4,2796,0
"f","54",7,12,"A",5691,100,-200,-100,2450,4,4177,0
"f","54",7,13,"B",5157,100,0,100,2550,4,3360,0
"f","54",7,14,"B",3147,100,0,100,2650,4,2624,0
"f","54",7,15,"B",2381,100,0,100,2750,4,2735,0
"f","54",7,16,"B",2129,100,0,100,2850,4,3472,0
"f","54",7,17,"B",3180,100,0,100,2950,4,2886,0
"f","54",7,18,"B",6651,100,-1250,-1150,1800,4,3502,0
"f","54",7,19,"B",5965,100,0,100,1900,4,2695,0
"f","54",7,20,"B",2746,100,0,100,2000,4,3167,0
"f","54",7,21,"B",3239,100,0,100,2100,4,2815,0
"f","54",7,22,"B",4599,100,0,100,2200,4,4326,0
"f","54",7,23,"B",3049,100,-1250,-1150,1050,4,2753,0
"f","54",7,24,"D",2686,50,0,50,1100,4,2570,1
"f","54",7,25,"A",3120,100,0,100,1200,4,3691,0
"f","54",7,26,"A",2928,100,-250,-150,1050,4,3591,0
"f","54",7,27,"D",2616,50,0,50,1100,4,1968,1
"f","54",7,28,"C",3198,50,0,50,1150,4,2534,1
"f","54",7,29,"A",3118,100,-350,-250,900,4,3278,0
"f","54",7,30,"C",2836,50,0,50,950,4,2844,1
"f","54",7,31,"D",2363,50,0,50,1000,4,2271,1
"f","54",7,32,"D",3734,50,0,50,1050,4,2271,1
"f","54",7,33,"A",2983,100,0,100,1150,3,5406,0
"f","54",7,34,"C",2534,50,-50,0,1150,3,3308,1
"f","54",7,35,"D",2504,50,0,50,1200,4,1957,1
"f","54",7,36,"D",2846,50,0,50,1250,4,2219,1
"f","54",7,37,"B",3754,100,0,100,1350,3,3784,0
"f","54",7,38,"C",3341,50,0,50,1400,4,5089,1
"f","54",7,39,"C",4137,50,-50,0,1400,3,2967,1
"f","54",7,40,"D",3381,50,0,50,1450,4,2281,1
"f","54",7,41,"D",3300,50,-250,-200,1250,4,2684,1
"f","54",7,42,"A",2524,100,-350,-250,1000,4,4198,0
"f","54",7,43,"A",3300,100,0,100,1100,3,2985,0
"f","54",7,44,"B",3189,100,0,100,1200,4,3269,0
"f","54",7,45,"D",2583,50,0,50,1250,4,2482,1
"f","54",7,46,"D",3281,50,0,50,1300,4,2370,1
"f","54",7,47,"A",3007,100,-250,-150,1150,3,5762,0
"f","54",7,48,"A",3340,100,-200,-100,1050,4,2717,0
"f","54",7,49,"A",2524,100,0,100,1150,4,3924,0
"f","54",7,50,"A",2754,100,-300,-200,950,4,2996,0
"f","54",7,51,"D",3825,50,0,50,1000,4,2049,1
"f","54",7,52,"D",2888,50,0,50,1050,4,4853,1
"f","54",7,53,"C",7357,50,0,50,1100,3,2904,1
"f","54",7,54,"C",2533,50,-50,0,1100,3,2784,1
"f","54",7,55,"B",4349,100,0,100,1200,4,2916,0
"f","54",7,56,"A",3855,100,-150,-50,1150,4,3632,0
"f","54",7,57,"A",2585,100,0,100,1250,3,2339,0
"f","54",7,58,"B",3947,100,0,100,1350,3,2571,0
"f","54",7,59,"D",2000,50,0,50,1400,4,3855,1
"f","54",7,60,"B",3776,100,0,100,1500,3,2618,0
"f","54",7,61,"A",3149,100,0,100,1600,4,3259,0
"f","54",7,62,"D",2875,50,0,50,1650,4,3068,1
"f","54",7,63,"A",2614,100,0,100,1750,3,3815,0
"f","54",7,64,"C",2614,50,0,50,1800,4,2765,1
"f","54",7,65,"D",2704,50,0,50,1850,4,3280,1
"f","54",7,66,"B",3986,100,0,100,1950,3,2957,0
"f","54",7,67,"A",6883,100,-300,-200,1750,4,4753,0
"f","54",7,68,"B",4188,100,-1250,-1150,600,3,2633,0
"f","54",7,69,"C",3220,50,-50,0,600,4,2613,1
"f","54",7,70,"A",2524,100,0,100,700,2,4087,0
"f","54",7,71,"A",2837,100,-350,-250,450,3,4378,0
"f","54",7,72,"D",1737,50,0,50,500,4,1807,1
"f","54",7,73,"A",2615,100,0,100,600,3,2804,0
"f","54",7,74,"C",2999,50,-50,0,600,3,2248,1
"f","54",7,75,"D",2887,50,0,50,650,4,1896,1
"f","54",7,76,"A",4027,100,-200,-100,550,4,3419,0
"f","54",7,77,"D",2231,50,-250,-200,350,4,2169,1
"f","54",7,78,"C",2099,50,0,50,400,3,2662,1
"f","54",7,79,"B",3119,100,0,100,500,4,2389,0
"f","54",7,80,"D",2644,50,0,50,550,4,1917,1
"f","54",7,81,"D",2363,50,0,50,600,4,2107,1
"f","54",7,82,"D",1968,50,0,50,650,4,2149,1
"f","54",7,83,"D",2452,50,0,50,700,4,2472,1
"f","54",7,84,"D",2351,50,0,50,750,4,2361,1
"f","54",7,85,"D",1696,50,0,50,800,4,645,1
"f","54",7,86,"D",2786,50,0,50,850,4,2209,1
"f","54",7,87,"D",2060,50,0,50,900,4,2058,1
"f","54",7,88,"D",2040,50,-250,-200,700,4,2037,1
"f","54",7,89,"D",2494,50,0,50,750,4,1746,1
"f","54",7,90,"D",2139,50,0,50,800,4,1826,1
"f","54",7,91,"D",1938,50,0,50,850,4,2079,1
"f","54",7,92,"D",2162,50,0,50,900,4,1926,1
"f","54",7,93,"D",1848,50,0,50,950,4,2169,1
"f","54",7,94,"D",4431,50,-250,-200,750,4,1937,1
"f","54",7,95,"D",2099,50,0,50,800,4,1949,1
"f","54",7,96,"D",1727,50,0,50,850,4,190,1
"f","54",7,97,"A",3502,100,-250,-150,700,4,2674,0
"f","54",7,98,"A",3008,100,-150,-50,650,4,2674,0
"f","54",7,99,"B",2785,100,0,100,750,4,2381,0
"f","54",7,100,"B",2313,100,0,100,850,4,2632,0
"m","21",8,1,"A",8973,100,0,100,2100,4,2779,0
"m","21",8,2,"C",4885,50,0,50,2150,3,1700,1
"m","21",8,3,"D",2788,50,0,50,2200,2,3531,1
"m","21",8,4,"B",2778,100,0,100,2300,3,5523,0
"m","21",8,5,"A",8937,100,0,100,2400,4,2820,0
"m","21",8,6,"C",2883,50,0,50,2450,4,3583,1
"m","21",8,7,"B",1897,100,0,100,2550,3,1388,0
"m","21",8,8,"A",26354,100,-150,-50,2500,3,1241,0
"m","21",8,9,"D",13542,50,0,50,2550,2,1792,1
"m","21",8,10,"D",3484,50,0,50,2600,3,1157,1
"m","21",8,11,"C",28254,50,-50,0,2600,3,1017,1
"m","21",8,12,"D",3556,50,0,50,2650,3,1363,1
"m","21",8,13,"A",12971,100,0,100,2750,2,1033,0
"m","21",8,14,"A",3895,100,-300,-200,2550,2,4326,0
"m","21",8,15,"D",32015,50,0,50,2600,4,1906,1
"m","21",8,16,"B",1096,100,0,100,2700,3,2198,0
"m","21",8,17,"B",1205,100,0,100,2800,3,956,0
"m","21",8,18,"B",1227,100,0,100,2900,3,1385,0
"m","21",8,19,"B",1380,100,0,100,3000,3,1470,0
"m","21",8,20,"B",3521,100,0,100,3100,3,1232,0
"m","21",8,21,"B",1096,100,0,100,3200,3,1430,0
"m","21",8,22,"B",1697,100,-1250,-1150,2050,3,1066,0
"m","21",8,23,"B",2028,100,0,100,2150,3,2956,0
"m","21",8,24,"B",9199,100,0,100,2250,2,1109,0
"m","21",8,25,"B",976,100,0,100,2350,2,1066,0
"m","21",8,26,"B",1195,100,0,100,2450,2,1235,0
"m","21",8,27,"B",1055,100,-1250,-1150,1300,2,1078,0
"m","21",8,28,"B",837,100,0,100,1400,2,818,0
"m","21",8,29,"B",3383,100,0,100,1500,2,1284,0
"m","21",8,30,"B",1037,100,0,100,1600,2,808,0
"m","21",8,31,"D",1869,50,0,50,1650,4,1413,1
"m","21",8,32,"D",1246,50,0,50,1700,4,2151,1
"m","21",8,33,"D",1006,50,0,50,1750,4,1539,1
"m","21",8,34,"D",1139,50,0,50,1800,4,1088,1
"m","21",8,35,"B",4461,100,0,100,1900,2,2050,0
"m","21",8,36,"C",4443,50,0,50,1950,3,1351,1
"m","21",8,37,"D",3598,50,-250,-200,1750,3,1825,1
"m","21",8,38,"B",1934,100,0,100,1850,2,1557,0
"m","21",8,39,"B",1967,100,0,100,1950,2,1060,0
"m","21",8,40,"C",2126,50,-50,0,1950,2,1281,1
"m","21",8,41,"C",3098,50,0,50,2000,3,1057,1
"m","21",8,42,"D",1637,50,0,50,2050,4,1959,1
"m","21",8,43,"B",1225,100,-1250,-1150,900,2,1218,0
"m","21",8,44,"A",2751,100,0,100,1000,4,1859,0
"m","21",8,45,"A",2377,100,-200,-100,900,3,6314,0
"m","21",8,46,"D",1058,50,0,50,950,4,1086,1
"m","21",8,47,"D",996,50,0,50,1000,4,928,1
"m","21",8,48,"D",1021,50,0,50,1050,4,1038,1
"m","21",8,49,"D",1781,50,0,50,1100,4,963,1
"m","21",8,50,"D",1019,50,0,50,1150,4,1188,1
"m","21",8,51,"D",1183,50,0,50,1200,4,1068,1
"m","21",8,52,"C",919,50,-50,0,1200,3,1308,1
"m","21",8,53,"D",1008,50,0,50,1250,4,982,1
"m","21",8,54,"D",930,50,0,50,1300,4,769,1
"m","21",8,55,"B",1510,100,0,100,1400,4,1320,0
"m","21",8,56,"D",1238,50,-250,-200,1200,4,1139,1
"m","21",8,57,"D",1140,50,0,50,1250,4,2108,1
"m","21",8,58,"D",1748,50,0,50,1300,3,981,1
"m","21",8,59,"C",970,50,0,50,1350,3,4491,1
"m","21",8,60,"C",1079,50,-50,0,1350,4,983,1
"m","21",8,61,"A",1254,100,0,100,1450,3,1777,0
"m","21",8,62,"D",1557,50,0,50,1500,4,967,1
"m","21",8,63,"D",972,50,0,50,1550,4,1207,1
"m","21",8,64,"D",1028,50,0,50,1600,4,1637,1
"m","21",8,65,"C",1275,50,-50,0,1600,3,1040,1
"m","21",8,66,"C",1055,50,0,50,1650,4,1523,1
"m","21",8,67,"A",1589,100,-250,-150,1500,3,1841,0
"m","21",8,68,"D",1710,50,0,50,1550,4,1084,1
"m","21",8,69,"D",1428,50,0,50,1600,4,813,1
"m","21",8,70,"D",820,50,0,50,1650,4,1222,1
"m","21",8,71,"D",1020,50,-250,-200,1450,4,1355,1
"m","21",8,72,"C",931,50,-25,25,1475,3,845,1
"m","21",8,73,"C",1474,50,-75,-25,1450,4,936,1
"m","21",8,74,"D",1882,50,0,50,1500,4,964,1
"m","21",8,75,"D",1045,50,0,50,1550,4,997,1
"m","21",8,76,"D",1445,50,0,50,1600,4,1124,1
"m","21",8,77,"D",2228,50,0,50,1650,4,1103,1
"m","21",8,78,"A",1251,100,-350,-250,1400,3,1866,0
"m","21",8,79,"A",1491,100,0,100,1500,2,3747,0
"m","21",8,80,"C",4870,50,0,50,1550,3,952,1
"m","21",8,81,"B",2678,100,0,100,1650,2,1139,0
"m","21",8,82,"D",3632,50,0,50,1700,3,1103,1
"m","21",8,83,"D",2177,50,-250,-200,1500,3,1705,1
"m","21",8,84,"C",1054,50,0,50,1550,4,1490,1
"m","21",8,85,"C",2414,50,0,50,1600,3,1170,1
"m","21",8,86,"C",989,50,-25,25,1625,3,1024,1
"m","21",8,87,"C",939,50,-75,-25,1600,3,970,1
"m","21",8,88,"A",1898,100,-350,-250,1350,1,1666,0
"m","21",8,89,"A",1156,100,0,100,1450,4,1407,0
"m","21",8,90,"C",1140,50,0,50,1500,3,1024,1
"m","21",8,91,"C",863,50,-50,0,1500,3,776,1
"m","21",8,92,"C",850,50,0,50,1550,3,1114,1
"m","21",8,93,"C",1014,50,0,50,1600,4,948,1
"m","21",8,94,"C",1047,50,0,50,1650,4,830,1
"m","21",8,95,"C",973,50,-50,0,1650,4,953,1
"m","21",8,96,"A",1138,100,-250,-150,1500,3,2350,0
"m","21",8,97,"A",1549,100,-200,-100,1400,3,1436,0
"m","21",8,98,"C",1005,50,-25,25,1425,3,1292,1
"m","21",8,99,"C",830,50,-50,0,1425,3,977,1
"m","21",8,100,"C",864,50,0,50,1475,3,850,1
"m","23",9,1,"B",3519,100,0,100,2100,4,1560,0
"m","23",9,2,"B",2912,100,0,100,2200,4,856,0
"m","23",9,3,"B",1160,100,0,100,2300,4,704,0
"m","23",9,4,"C",3712,50,0,50,2350,4,960,1
"m","23",9,5,"B",608,100,0,100,2450,4,816,0
"m","23",9,6,"A",832,100,0,100,2550,4,1168,0
"m","23",9,7,"D",1320,50,0,50,2600,4,1096,1
"m","23",9,8,"B",536,100,0,100,2700,4,792,0
"m","23",9,9,"B",448,100,0,100,2800,4,656,0
"m","23",9,10,"B",536,100,0,100,2900,4,600,0
"m","23",9,11,"B",424,100,0,100,3000,4,600,0
"m","23",9,12,"B",440,100,-1250,-1150,1850,4,536,0
"m","23",9,13,"B",632,100,0,100,1950,4,616,0
"m","23",9,14,"B",520,100,0,100,2050,4,472,0
"m","23",9,15,"B",447,100,0,100,2150,4,552,0
"m","23",9,16,"B",520,100,0,100,2250,4,576,0
"m","23",9,17,"B",584,100,-1250,-1150,1100,4,632,0
"m","23",9,18,"A",1800,100,0,100,1200,4,720,0
"m","23",9,19,"A",552,100,-150,-50,1150,4,496,0
"m","23",9,20,"B",785,100,0,100,1250,4,623,0
"m","23",9,21,"B",1536,100,0,100,1350,4,536,0
"m","23",9,22,"B",464,100,0,100,1450,4,552,0
"m","23",9,23,"B",737,100,0,100,1550,4,495,0
"m","23",9,24,"B",520,100,0,100,1650,4,536,0
"m","23",9,25,"B",552,100,0,100,1750,4,552,0
"m","23",9,26,"B",472,100,-1250,-1150,600,4,592,0
"m","23",9,27,"C",1016,50,0,50,650,4,656,1
"m","23",9,28,"C",1192,50,-50,0,650,4,440,1
"m","23",9,29,"D",1136,50,0,50,700,4,520,1
"m","23",9,30,"D",609,50,0,50,750,4,463,1
"m","23",9,31,"D",465,50,0,50,800,4,439,1
"m","23",9,32,"D",1072,50,0,50,850,4,528,1
"m","23",9,33,"B",600,100,0,100,950,4,568,0
"m","23",9,34,"D",441,50,0,50,1000,4,407,1
"m","23",9,35,"B",432,100,0,100,1100,4,552,0
"m","23",9,36,"D",536,50,0,50,1150,4,440,1
"m","23",9,37,"B",400,100,0,100,1250,4,1001,0
"m","23",9,38,"D",1136,50,0,50,1300,4,896,1
"m","23",9,39,"B",465,100,0,100,1400,4,624,0
"m","23",9,40,"D",457,50,0,50,1450,4,488,1
"m","23",9,41,"B",1307,100,0,100,1550,4,598,0
"m","23",9,42,"D",456,50,-250,-200,1350,4,608,1
"m","23",9,43,"B",632,100,0,100,1450,4,608,0
"m","23",9,44,"D",505,50,0,50,1500,4,512,1
"m","23",9,45,"B",513,100,0,100,1600,4,704,0
"m","23",9,46,"D",1064,50,0,50,1650,4,488,1
"m","23",9,47,"B",425,100,0,100,1750,4,695,0
"m","23",9,48,"D",464,50,0,50,1800,4,440,1
"m","23",9,49,"B",417,100,0,100,1900,4,647,0
"m","23",9,50,"D",1048,50,0,50,1950,4,464,1
"m","23",9,51,"B",473,100,0,100,2050,4,567,0
"m","23",9,52,"D",409,50,0,50,2100,4,456,1
"m","23",9,53,"B",528,100,-1250,-1150,950,4,440,0
"m","23",9,54,"D",529,50,0,50,1000,4,432,1
"m","23",9,55,"B",513,100,0,100,1100,4,624,0
"m","23",9,56,"D",400,50,0,50,1150,4,561,1
"m","23",9,57,"B",552,100,0,100,1250,4,552,0
"m","23",9,58,"D",401,50,0,50,1300,4,967,1
"m","23",9,59,"B",657,100,0,100,1400,4,679,0
"m","23",9,60,"D",704,50,0,50,1450,4,463,1
"m","23",9,61,"B",497,100,0,100,1550,4,551,0
"m","23",9,62,"B",473,100,0,100,1650,4,480,0
"m","23",9,63,"D",400,50,-250,-200,1450,4,672,1
"m","23",9,64,"B",433,100,0,100,1550,4,527,0
"m","23",9,65,"B",433,100,0,100,1650,4,736,0
"m","23",9,66,"D",872,50,0,50,1700,4,888,1
"m","23",9,67,"D",505,50,0,50,1750,4,544,1
"m","23",9,68,"B",848,100,0,100,1850,4,800,0
"m","23",9,69,"B",505,100,0,100,1950,4,656,0
"m","23",9,70,"D",496,50,0,50,2000,4,832,1
"m","23",9,71,"B",2184,100,0,100,2100,4,552,0
"m","23",9,72,"B",616,100,0,100,2200,4,560,0
"m","23",9,73,"D",576,50,0,50,2250,4,440,1
"m","23",9,74,"D",513,50,0,50,2300,4,520,1
"m","23",9,75,"B",440,100,0,100,2400,4,600,0
"m","23",9,76,"B",400,100,0,100,2500,4,512,0
"m","23",9,77,"D",560,50,0,50,2550,4,496,1
"m","23",9,78,"D",440,50,0,50,2600,4,441,1
"m","23",9,79,"B",480,100,0,100,2700,4,664,0
"m","23",9,80,"B",440,100,0,100,2800,4,496,0
"m","23",9,81,"D",514,50,0,50,2850,4,382,1
"m","23",9,82,"D",432,50,-250,-200,2650,4,400,1
"m","23",9,83,"B",480,100,0,100,2750,4,912,0
"m","23",9,84,"B",480,100,-1250,-1150,1600,4,505,0
"m","23",9,85,"D",688,50,0,50,1650,4,464,1
"m","23",9,86,"D",528,50,0,50,1700,4,416,1
"m","23",9,87,"B",441,100,0,100,1800,4,520,0
"m","23",9,88,"B",376,100,0,100,1900,4,488,0
"m","23",9,89,"D",481,50,0,50,1950,4,464,1
"m","23",9,90,"D",624,50,0,50,2000,4,416,1
"m","23",9,91,"B",384,100,0,100,2100,4,600,0
"m","23",9,92,"B",440,100,0,100,2200,4,752,0
"m","23",9,93,"D",416,50,0,50,2250,4,393,1
"m","23",9,94,"D",616,50,-250,-200,2050,4,384,1
"m","23",9,95,"B",616,100,-1250,-1150,900,4,896,0
"m","23",9,96,"B",928,100,0,100,1000,4,720,0
"m","23",9,97,"D",920,50,0,50,1050,4,592,1
"m","23",9,98,"D",864,50,0,50,1100,4,464,1
"m","23",9,99,"B",664,100,0,100,1200,4,712,0
"m","23",9,100,"B",448,100,0,100,1300,4,472,0
"f","19",10,1,"B",5649,100,0,100,2100,1,4465,0
"f","19",10,2,"A",13823,100,0,100,2200,1,1400,0
"f","19",10,3,"C",7622,50,0,50,2250,1,1616,1
"f","19",10,4,"B",5999,100,0,100,2350,1,2949,0
"f","19",10,5,"D",4985,50,0,50,2400,1,1739,1
"f","19",10,6,"C",4074,50,0,50,2450,1,1368,1
"f","19",10,7,"A",6595,100,0,100,2550,1,942,0
"f","19",10,8,"A",4275,100,-150,-50,2500,1,1007,0
"f","19",10,9,"C",5102,50,-50,0,2500,1,1589,1
"f","19",10,10,"B",1052,100,0,100,2600,1,1472,0
"f","19",10,11,"A",6308,100,0,100,2700,1,1085,0
"f","19",10,12,"D",4279,50,0,50,2750,1,1218,1
"f","19",10,13,"B",7582,100,0,100,2850,1,1122,0
