"gender","age","nsubj","trial","cardSelected","rtChoice","win","loss","net","totalcash","confidence","rtConf","deckOrder"
"f","21",31,50,"A",2608,50,0,50,2600,1,583,"cbda"
"f","21",31,51,"C",3232,100,-350,-250,2350,2,1104,"cbda"
"f","21",31,52,"B",1617,100,-1250,-1150,1200,1,504,"cbda"
"f","21",31,53,"A",1553,50,0,50,1250,1,783,"cbda"
"f","21",31,54,"D",3057,50,0,50,1300,1,991,"cbda"
"f","21",31,55,"B",1144,100,0,100,1400,2,1631,"cbda"
"f","21",31,56,"A",2488,50,0,50,1450,1,1072,"cbda"
"f","21",31,57,"D",2912,50,0,50,1500,4,3344,"cbda"
"f","21",31,58,"A",3496,50,0,50,1550,3,3048,"cbda"
"f","21",31,59,"D",4016,50,0,50,1600,2,2393,"cbda"
"f","21",31,60,"A",5056,50,0,50,1650,3,1888,"cbda"
"f","21",31,61,"D",4696,50,-25,25,1675,4,1424,"cbda"
"f","21",31,62,"A",3225,50,0,50,1725,3,1847,"cbda"
"f","21",31,63,"C",2176,100,0,100,1825,3,4056,"cbda"
"f","21",31,64,"A",1440,50,0,50,1875,4,2840,"cbda"
"f","21",31,65,"D",2992,50,-75,-25,1850,2,1800,"cbda"
"f","21",31,66,"A",1793,50,-250,-200,1650,3,1271,"cbda"
"f","21",31,67,"D",2297,50,0,50,1700,1,840,"cbda"
"f","21",31,68,"A",2384,50,0,50,1750,1,1793,"cbda"
"f","21",31,69,"D",1088,50,-50,0,1750,3,1713,"cbda"
"f","21",31,70,"B",1616,100,0,100,1850,3,1144,"cbda"
"f","21",31,71,"B",2089,100,0,100,1950,2,1568,"cbda"
"f","21",31,72,"D",1672,50,0,50,2000,2,2345,"cbda"
"f","21",31,73,"A",1649,50,0,50,2050,2,2040,"cbda"
"f","21",31,74,"D",1112,50,0,50,2100,3,1416,"cbda"
"f","21",31,75,"A",889,50,0,50,2150,4,1063,"cbda"
"f","21",31,76,"C",2441,100,-250,-150,2000,4,903,"cbda"
"f","21",31,77,"B",1792,100,0,100,2100,3,2393,"cbda"
"f","21",31,78,"A",1728,50,0,50,2150,3,1367,"cbda"
"f","21",31,79,"D",1376,50,0,50,2200,3,953,"cbda"
"f","21",31,80,"A",833,50,0,50,2250,4,1415,"cbda"
"f","21",31,81,"D",1137,50,-50,0,2250,4,863,"cbda"
"f","21",31,82,"A",1105,50,0,50,2300,3,879,"cbda"
"f","21",31,83,"C",944,100,-200,-100,2200,4,831,"cbda"
"f","21",31,84,"B",728,100,0,100,2300,4,1064,"cbda"
"f","21",31,85,"D",1001,50,-25,25,2325,4,760,"cbda"
"f","21",31,86,"A",609,50,0,50,2375,4,727,"cbda"
"f","21",31,87,"B",496,100,0,100,2475,4,576,"cbda"
"f","21",31,88,"C",393,100,0,100,2575,4,560,"cbda"
"f","21",31,89,"A",488,50,0,50,2625,4,529,"cbda"
"f","21",31,90,"D",456,50,-50,0,2625,4,1208,"cbda"
"f","21",31,91,"A",479,50,-250,-200,2425,4,816,"cbda"
"f","21",31,92,"B",434,100,-1250,-1150,1275,4,463,"cbda"
"f","21",31,93,"D",409,50,0,50,1325,4,1256,"cbda"
"f","21",31,94,"B",584,100,0,100,1425,4,560,"cbda"
"f","21",31,95,"A",520,50,0,50,1475,4,600,"cbda"
"f","21",31,96,"D",561,50,0,50,1525,4,672,"cbda"
"f","21",31,97,"B",503,100,0,100,1625,4,577,"cbda"
"f","21",31,98,"A",656,50,0,50,1675,3,680,"cbda"
"f","21",31,99,"C",448,100,-300,-200,1475,3,824,"cbda"
"f","21",31,100,"B",480,100,0,100,1575,4,535,"cbda"
"f","22",32,1,"B",11581,50,0,50,2050,2,8512,"cdab"
"f","22",32,2,"A",11440,50,0,50,2100,2,4352,"cdab"
"f","22",32,3,"B",6824,50,0,50,2150,3,897,"cdab"
"f","22",32,4,"A",3984,50,0,50,2200,2,1768,"cdab"
"f","22",32,5,"B",4488,50,0,50,2250,3,984,"cdab"
"f","22",32,6,"A",2424,50,-50,0,2250,3,751,"cdab"
"f","22",32,7,"B",857,50,0,50,2300,3,1024,"cdab"
"f","22",32,8,"B",1377,50,0,50,2350,3,775,"cdab"
"f","22",32,9,"B",1487,50,0,50,2400,4,1392,"cdab"
"f","22",32,10,"B",553,50,0,50,2450,4,552,"cdab"
"f","22",32,11,"B",1463,50,0,50,2500,4,904,"cdab"
"f","22",32,12,"B",2976,50,0,50,2550,4,752,"cdab"
"f","22",32,13,"B",1943,50,-250,-200,2350,4,864,"cdab"
"f","22",32,14,"A",7448,50,0,50,2400,2,1032,"cdab"
"f","22",32,15,"A",2473,50,-50,0,2400,3,1904,"cdab"
"f","22",32,16,"B",529,50,0,50,2450,2,2176,"cdab"
"f","22",32,17,"B",464,50,0,50,2500,3,425,"cdab"
"f","22",32,18,"B",2887,50,0,50,2550,3,534,"cdab"
"f","22",32,19,"B",6624,50,0,50,2600,3,776,"cdab"
"f","22",32,20,"B",3791,50,0,50,2650,4,1449,"cdab"
"f","22",32,21,"B",512,50,0,50,2700,4,959,"cdab"
"f","22",32,22,"B",3784,50,0,50,2750,4,944,"cdab"
"f","22",32,23,"B",441,50,0,50,2800,4,712,"cdab"
"f","22",32,24,"B",505,50,0,50,2850,4,1110,"cdab"
"f","22",32,25,"B",943,50,-250,-200,2650,4,489,"cdab"
"f","22",32,26,"C",3016,100,0,100,2750,1,1881,"cdab"
"f","22",32,27,"C",6168,100,0,100,2850,2,496,"cdab"
"f","22",32,28,"C",496,100,-150,-50,2800,3,584,"cdab"
"f","22",32,29,"D",439,100,0,100,2900,1,922,"cdab"
"f","22",32,30,"D",2912,100,0,100,3000,2,744,"cdab"
"f","22",32,31,"D",520,100,0,100,3100,3,1304,"cdab"
"f","22",32,32,"D",488,100,0,100,3200,3,417,"cdab"
"f","22",32,33,"D",1488,100,0,100,3300,3,640,"cdab"
"f","22",32,34,"D",1217,100,0,100,3400,4,1824,"cdab"
"f","22",32,35,"D",625,100,0,100,3500,4,600,"cdab"
"f","22",32,36,"D",1745,100,0,100,3600,4,1088,"cdab"
"f","22",32,37,"D",732,100,-1250,-1150,2450,4,756,"cdab"
"f","22",32,38,"C",1257,100,0,100,2550,3,480,"cdab"
"f","22",32,39,"C",666,100,-300,-200,2350,3,502,"cdab"
"f","22",32,40,"D",912,100,0,100,2450,3,1287,"cdab"
"f","22",32,41,"D",6832,100,0,100,2550,3,985,"cdab"
"f","22",32,42,"B",3511,50,0,50,2600,3,880,"cdab"
"f","22",32,43,"D",6408,100,0,100,2700,3,919,"cdab"
"f","22",32,44,"C",1017,100,0,100,2800,4,1456,"cdab"
"f","22",32,45,"D",2905,100,0,100,2900,4,976,"cdab"
"f","22",32,46,"D",1945,100,-1250,-1150,1750,3,2720,"cdab"
"f","22",32,47,"B",6672,50,0,50,1800,3,1000,"cdab"
"f","22",32,48,"C",544,100,-200,-100,1700,3,1424,"cdab"
"f","22",32,49,"B",10416,50,0,50,1750,3,5719,"cdab"
"f","22",32,50,"C",1095,100,0,100,1850,2,641,"cdab"
"f","22",32,51,"D",6591,100,0,100,1950,2,1184,"cdab"
"f","22",32,52,"D",5016,100,0,100,2050,2,688,"cdab"
"f","22",32,53,"C",1617,100,-250,-150,1900,2,1663,"cdab"
"f","22",32,54,"D",855,100,0,100,2000,2,728,"cdab"
"f","22",32,55,"B",3272,50,0,50,2050,4,1576,"cdab"
"f","22",32,56,"B",3992,50,0,50,2100,4,640,"cdab"
"f","22",32,57,"C",2048,100,-350,-250,1850,2,496,"cdab"
"f","22",32,58,"B",809,50,0,50,1900,4,495,"cdab"
"f","22",32,59,"D",1105,100,0,100,2000,1,783,"cdab"
"f","22",32,60,"A",5032,50,0,50,2050,2,1992,"cdab"
"f","22",32,61,"C",1920,100,0,100,2150,2,1400,"cdab"
"f","22",32,62,"B",1296,50,0,50,2200,3,610,"cdab"
"f","22",32,63,"B",3521,50,0,50,2250,4,1592,"cdab"
"f","22",32,64,"B",616,50,-250,-200,2050,4,1311,"cdab"
"f","22",32,65,"C",3364,100,-350,-250,1800,2,2002,"cdab"
"f","22",32,66,"D",2840,100,0,100,1900,1,831,"cdab"
"f","22",32,67,"D",617,100,0,100,2000,1,960,"cdab"
"f","22",32,68,"B",1768,50,0,50,2050,2,2904,"cdab"
"f","22",32,69,"B",1769,50,0,50,2100,3,3431,"cdab"
"f","22",32,70,"C",1705,100,0,100,2200,2,5103,"cdab"
"f","22",32,71,"D",3911,100,-1250,-1150,1050,1,1626,"cdab"
"f","22",32,72,"C",8352,100,-250,-150,900,1,1408,"cdab"
"f","22",32,73,"B",1391,50,0,50,950,3,3065,"cdab"
"f","22",32,74,"B",448,50,0,50,1000,4,920,"cdab"
"f","22",32,75,"A",752,50,-50,0,1000,4,696,"cdab"
"f","22",32,76,"B",407,50,0,50,1050,4,625,"cdab"
"f","22",32,77,"B",513,50,-250,-200,850,4,607,"cdab"
"f","22",32,78,"B",6289,50,0,50,900,3,719,"cdab"
"f","22",32,79,"B",681,50,0,50,950,3,520,"cdab"
"f","22",32,80,"B",480,50,0,50,1000,3,1945,"cdab"
"f","22",32,81,"C",5561,100,-200,-100,900,3,400,"cdab"
"f","22",32,82,"B",392,50,0,50,950,3,448,"cdab"
"f","22",32,83,"B",472,50,0,50,1000,3,472,"cdab"
"f","22",32,84,"B",2961,50,0,50,1050,3,439,"cdab"
"f","22",32,85,"B",368,50,0,50,1100,3,425,"cdab"
"f","22",32,86,"B",1840,50,0,50,1150,4,601,"cdab"
"f","22",32,87,"B",393,50,0,50,1200,4,448,"cdab"
"f","22",32,88,"B",401,50,0,50,1250,4,449,"cdab"
"f","22",32,89,"B",466,50,0,50,1300,4,670,"cdab"
"f","22",32,90,"B",1209,50,0,50,1350,4,1055,"cdab"
"f","22",32,91,"B",2072,50,0,50,1400,4,928,"cdab"
"f","22",32,92,"B",392,50,0,50,1450,4,432,"cdab"
"f","22",32,93,"B",457,50,-250,-200,1250,4,645,"cdab"
"f","22",32,94,"B",521,50,0,50,1300,4,544,"cdab"
"f","22",32,95,"B",356,50,0,50,1350,4,517,"cdab"
"f","22",32,96,"B",384,50,0,50,1400,4,545,"cdab"
"f","22",32,97,"B",473,50,0,50,1450,4,486,"cdab"
"f","22",32,98,"B",560,50,0,50,1500,4,649,"cdab"
"f","22",32,99,"B",393,50,0,50,1550,4,455,"cdab"
"f","22",32,100,"B",464,50,0,50,1600,4,535,"cdab"
"f","21",33,1,"B",14388,50,0,50,2050,3,2793,"adbc"
"f","21",33,2,"D",5360,100,0,100,2150,4,2337,"adbc"
"f","21",33,3,"C",11416,50,0,50,2200,3,1983,"adbc"
"f","21",33,4,"B",5704,50,0,50,2250,3,2112,"adbc"
"f","21",33,5,"D",7072,100,0,100,2350,4,1016,"adbc"
"f","21",33,6,"A",5088,100,0,100,2450,1,874,"adbc"
"f","21",33,7,"B",5728,50,-50,0,2450,3,1831,"adbc"
"f","21",33,8,"A",13304,100,0,100,2550,1,721,"adbc"
"f","21",33,9,"B",4592,50,0,50,2600,2,2360,"adbc"
"f","21",33,10,"D",3521,100,0,100,2700,3,4816,"adbc"
"f","21",33,11,"C",15177,50,0,50,2750,2,1526,"adbc"
"f","21",33,12,"A",7961,100,-150,-50,2700,3,976,"adbc"
"f","21",33,13,"B",9768,50,-50,0,2700,3,904,"adbc"
"f","21",33,14,"D",6928,100,0,100,2800,4,1185,"adbc"
"f","21",33,15,"A",3568,100,0,100,2900,1,601,"adbc"
"f","21",33,16,"C",14264,50,0,50,2950,3,2440,"adbc"
"f","21",33,17,"D",10232,100,0,100,3050,4,903,"adbc"
"f","21",33,18,"A",8496,100,-300,-200,2850,1,1377,"adbc"
"f","21",33,19,"D",12576,100,0,100,2950,4,584,"adbc"
"f","21",33,20,"C",2456,50,0,50,3000,3,736,"adbc"
"f","21",33,21,"B",5144,50,0,50,3050,3,944,"adbc"
"f","21",33,22,"D",2312,100,0,100,3150,4,1800,"adbc"
"f","21",33,23,"A",2407,100,0,100,3250,2,1218,"adbc"
"f","21",33,24,"C",5856,50,0,50,3300,3,1111,"adbc"
"f","21",33,25,"B",9065,50,-50,0,3300,2,1832,"adbc"
"f","21",33,26,"C",2808,50,0,50,3350,4,1089,"adbc"
"f","21",33,27,"D",1584,100,0,100,3450,4,2920,"adbc"
"f","21",33,28,"A",1680,100,-200,-100,3350,2,528,"adbc"
"f","21",33,29,"B",4601,50,0,50,3400,4,1050,"adbc"
"f","21",33,30,"C",1688,50,0,50,3450,4,1840,"adbc"
"f","21",33,31,"D",1368,100,-1250,-1150,2300,3,1360,"adbc"
"f","21",33,32,"A",5505,100,0,100,2400,1,1321,"adbc"
"f","21",33,33,"B",991,50,-50,0,2400,4,1914,"adbc"
"f","21",33,34,"C",6752,50,0,50,2450,4,576,"adbc"
"f","21",33,35,"D",2633,100,0,100,2550,4,830,"adbc"
"f","21",33,36,"B",11449,50,-50,0,2550,3,1904,"adbc"
"f","21",33,37,"A",7544,100,-250,-150,2400,1,928,"adbc"
"f","21",33,38,"D",5655,100,0,100,2500,4,696,"adbc"
"f","21",33,39,"C",1944,50,0,50,2550,4,480,"adbc"
"f","21",33,40,"B",2671,50,0,50,2600,4,1577,"adbc"
"f","21",33,41,"A",2352,100,-350,-250,2350,2,937,"adbc"
"f","21",33,42,"B",2760,50,-25,25,2375,4,1160,"adbc"
"f","21",33,43,"D",5592,100,0,100,2475,4,1280,"adbc"
"f","21",33,44,"C",1664,50,-250,-200,2275,4,688,"adbc"
"f","21",33,45,"B",2408,50,-75,-25,2250,3,896,"adbc"
"f","21",33,46,"C",672,50,0,50,2300,4,1081,"adbc"
"f","21",33,47,"A",1735,100,0,100,2400,4,937,"adbc"
"f","21",33,48,"D",7984,100,0,100,2500,4,1505,"adbc"
"f","21",33,49,"C",3968,50,0,50,2550,1,3928,"adbc"
"f","21",33,50,"A",6592,100,-350,-250,2300,4,784,"adbc"
"f","21",33,51,"C",7278,50,0,50,2350,2,2688,"adbc"
"f","21",33,52,"B",2159,50,0,50,2400,3,7112,"adbc"
"f","21",33,53,"A",5175,100,0,100,2500,2,3801,"adbc"
"f","21",33,54,"D",6735,100,-1250,-1150,1350,4,825,"adbc"
"f","21",33,55,"C",5744,50,0,50,1400,3,1472,"adbc"
"f","21",33,56,"B",7177,50,0,50,1450,3,2592,"adbc"
"f","21",33,57,"A",13081,100,-250,-150,1300,4,1209,"adbc"
"f","21",33,58,"B",1615,50,0,50,1350,3,7161,"adbc"
"f","21",33,59,"D",5455,100,0,100,1450,3,1745,"adbc"
"f","21",33,60,"C",5009,50,0,50,1500,1,1616,"adbc"
"f","21",33,61,"B",13688,50,-25,25,1525,2,4473,"adbc"
"f","21",33,62,"D",9345,100,0,100,1625,2,1199,"adbc"
"f","21",33,63,"A",5415,100,-200,-100,1525,2,1138,"adbc"
"f","21",33,64,"B",2433,50,-75,-25,1500,2,2824,"adbc"
"f","21",33,65,"C",4784,50,0,50,1550,4,2544,"adbc"
"f","21",33,66,"B",10192,50,0,50,1600,3,3408,"adbc"
"f","21",33,67,"D",7985,100,0,100,1700,4,1952,"adbc"
"f","21",33,68,"A",6352,100,0,100,1800,1,1232,"adbc"
"f","21",33,69,"B",17841,50,-50,0,1800,3,4136,"adbc"
"f","21",33,70,"D",6344,100,0,100,1900,4,1737,"adbc"
"f","21",33,71,"C",5881,50,0,50,1950,3,1215,"adbc"
"f","21",33,72,"A",5736,100,-300,-200,1750,2,880,"adbc"
"f","21",33,73,"D",12672,100,0,100,1850,4,1745,"adbc"
"f","21",33,74,"B",3152,50,0,50,1900,3,5728,"adbc"
"f","21",33,75,"D",11960,100,0,100,2000,3,2552,"adbc"
"f","21",33,76,"C",4872,50,0,50,2050,4,631,"adbc"
"f","21",33,77,"B",8025,50,0,50,2100,4,1063,"adbc"
"f","21",33,78,"A",16279,100,-150,-50,2050,2,2560,"adbc"
"f","21",33,79,"D",1976,100,-1250,-1150,900,4,488,"adbc"
"f","21",33,80,"C",3992,50,0,50,950,4,1912,"adbc"
"f","21",33,81,"B",4160,50,0,50,1000,3,3297,"adbc"
"f","21",33,82,"D",7377,100,0,100,1100,3,9175,"adbc"
"f","21",33,83,"A",7864,100,0,100,1200,2,1808,"adbc"
"f","21",33,84,"D",4545,100,0,100,1300,4,967,"adbc"
"f","21",33,85,"B",13944,50,-50,0,1300,3,1864,"adbc"
"f","21",33,86,"C",4720,50,-250,-200,1100,4,1016,"adbc"
"f","21",33,87,"B",1641,50,-25,25,1125,2,592,"adbc"
"f","21",33,88,"C",847,50,0,50,1175,2,2936,"adbc"
"f","21",33,89,"A",863,100,0,100,1275,2,1120,"adbc"
"f","21",33,90,"D",1095,100,0,100,1375,3,1938,"adbc"
"f","21",33,91,"C",5313,50,0,50,1425,2,6704,"adbc"
"f","21",33,92,"D",5393,100,0,100,1525,3,2847,"adbc"
"f","21",33,93,"A",10497,100,0,100,1625,3,4048,"adbc"
"f","21",33,94,"D",6384,100,0,100,1725,3,2473,"adbc"
"f","21",33,95,"B",8687,50,-50,0,1725,2,2504,"adbc"
"f","21",33,96,"A",4008,100,-300,-200,1525,4,1017,"adbc"
"f","21",33,97,"D",4161,100,0,100,1625,4,1592,"adbc"
"f","21",33,98,"C",8792,50,0,50,1675,4,664,"adbc"
"f","21",33,99,"B",4808,50,0,50,1725,4,2441,"adbc"
"f","21",33,100,"C",4800,50,0,50,1775,1,2937,"adbc"
"f","18",34,1,"B",4303,50,0,50,2050,3,1408,"dabc"
"f","18",34,2,"C",3576,50,0,50,2100,2,1064,"dabc"
"f","18",34,3,"B",4273,50,0,50,2150,3,871,"dabc"
"f","18",34,4,"D",2120,100,0,100,2250,3,1368,"dabc"
"f","18",34,5,"B",2793,50,-50,0,2250,3,744,"dabc"
"f","18",34,6,"B",2312,50,0,50,2300,3,672,"dabc"
"f","18",34,7,"C",4152,50,0,50,2350,3,752,"dabc"
"f","18",34,8,"C",2417,50,0,50,2400,4,608,"dabc"
"f","18",34,9,"C",2064,50,0,50,2450,4,503,"dabc"
"f","18",34,10,"B",1248,50,-50,0,2450,3,504,"dabc"
"f","18",34,11,"A",2329,100,0,100,2550,3,673,"dabc"
"f","18",34,12,"C",2368,50,0,50,2600,3,512,"dabc"
"f","18",34,13,"C",3352,50,0,50,2650,3,481,"dabc"
"f","18",34,14,"A",1968,100,0,100,2750,2,984,"dabc"
"f","18",34,15,"D",1401,100,0,100,2850,3,552,"dabc"
"f","18",34,16,"D",3441,100,-150,-50,2800,3,592,"dabc"
"f","18",34,17,"B",1976,50,0,50,2850,3,520,"dabc"
"f","18",34,18,"B",1615,50,-50,0,2850,3,400,"dabc"
"f","18",34,19,"B",928,50,0,50,2900,3,440,"dabc"
"f","18",34,20,"C",600,50,0,50,2950,3,400,"dabc"
"f","18",34,21,"C",1417,50,0,50,3000,3,527,"dabc"
"f","18",34,22,"A",1489,100,0,100,3100,2,472,"dabc"
"f","18",34,23,"A",1775,100,0,100,3200,2,424,"dabc"
"f","18",34,24,"D",1721,100,0,100,3300,2,816,"dabc"
"f","18",34,25,"D",1976,100,-300,-200,3100,4,536,"dabc"
"f","18",34,26,"B",585,50,-50,0,3100,2,504,"dabc"
"f","18",34,27,"B",761,50,-50,0,3100,2,416,"dabc"
"f","18",34,28,"C",1576,50,0,50,3150,4,551,"dabc"
"f","18",34,29,"C",1433,50,-250,-200,2950,3,440,"dabc"
"f","18",34,30,"A",2664,100,0,100,3050,1,872,"dabc"
"f","18",34,31,"C",3088,50,0,50,3100,3,505,"dabc"
"f","18",34,32,"B",1449,50,0,50,3150,2,544,"dabc"
"f","18",34,33,"B",1928,50,-25,25,3175,2,424,"dabc"
"f","18",34,34,"C",3145,50,0,50,3225,3,495,"dabc"
"f","18",34,35,"A",3008,100,0,100,3325,4,1063,"dabc"
"f","18",34,36,"C",2336,50,0,50,3375,3,449,"dabc"
"f","18",34,37,"B",1545,50,-75,-25,3350,3,615,"dabc"
"f","18",34,38,"D",1912,100,0,100,3450,4,447,"dabc"
"f","18",34,39,"A",2417,100,0,100,3550,3,576,"dabc"
"f","18",34,40,"A",2665,100,0,100,3650,4,463,"dabc"
"f","18",34,41,"B",3816,50,0,50,3700,2,543,"dabc"
"f","18",34,42,"D",1329,100,-200,-100,3600,4,536,"dabc"
"f","18",34,43,"D",1057,100,0,100,3700,4,343,"dabc"
"f","18",34,44,"C",1632,50,0,50,3750,2,720,"dabc"
"f","18",34,45,"B",2177,50,0,50,3800,2,439,"dabc"
"f","18",34,46,"A",1496,100,-1250,-1150,2650,1,800,"dabc"
"f","18",34,47,"C",1593,50,0,50,2700,4,463,"dabc"
"f","18",34,48,"B",1384,50,0,50,2750,2,576,"dabc"
"f","18",34,49,"D",880,100,-250,-150,2600,4,343,"dabc"
"f","18",34,50,"B",465,50,-25,25,2625,2,415,"dabc"
"f","18",34,51,"C",369,50,0,50,2675,3,360,"dabc"
"f","18",34,52,"A",760,100,0,100,2775,2,688,"dabc"
"f","18",34,53,"C",609,50,0,50,2825,3,544,"dabc"
"f","18",34,54,"C",464,50,0,50,2875,3,417,"dabc"
"f","18",34,55,"B",1000,50,-75,-25,2850,2,1008,"dabc"
"f","18",34,56,"C",488,50,0,50,2900,4,552,"dabc"
"f","18",34,57,"D",1296,100,-350,-250,2650,4,384,"dabc"
"f","18",34,58,"B",456,50,0,50,2700,2,432,"dabc"
"f","18",34,59,"C",376,50,-250,-200,2500,3,713,"dabc"
"f","18",34,60,"B",368,50,-50,0,2500,2,1151,"dabc"
"f","18",34,61,"C",2016,50,0,50,2550,3,424,"dabc"
"f","18",34,62,"C",968,50,0,50,2600,3,344,"dabc"
"f","18",34,63,"C",1289,50,0,50,2650,3,295,"dabc"
"f","18",34,64,"C",1752,50,0,50,2700,3,360,"dabc"
"f","18",34,65,"B",1896,50,0,50,2750,2,416,"dabc"
"f","18",34,66,"C",1161,50,0,50,2800,3,351,"dabc"
"f","18",34,67,"C",1392,50,0,50,2850,3,328,"dabc"
"f","18",34,68,"A",784,100,0,100,2950,3,1064,"dabc"
"f","18",34,69,"C",1585,50,0,50,3000,3,383,"dabc"
"f","18",34,70,"B",2688,50,0,50,3050,3,424,"dabc"
"f","18",34,71,"B",1232,50,0,50,3100,3,344,"dabc"
"f","18",34,72,"C",737,50,0,50,3150,3,335,"dabc"
"f","18",34,73,"D",1240,100,0,100,3250,4,520,"dabc"
"f","18",34,74,"C",1272,50,-250,-200,3050,3,368,"dabc"
"f","18",34,75,"B",1384,50,-50,0,3050,3,1065,"dabc"
"f","18",34,76,"C",1880,50,0,50,3100,2,512,"dabc"
"f","18",34,77,"B",1183,50,-25,25,3125,2,32,"dabc"
"f","18",34,78,"C",1352,50,0,50,3175,1,1824,"dabc"
"f","18",34,79,"B",3168,50,-50,0,3175,2,1904,"dabc"
"f","18",34,80,"C",2161,50,0,50,3225,4,1431,"dabc"
"f","18",34,81,"D",3088,100,-350,-250,2975,4,329,"dabc"
"f","18",34,82,"B",1216,50,0,50,3025,2,464,"dabc"
"f","18",34,83,"C",472,50,0,50,3075,3,336,"dabc"
"f","18",34,84,"C",442,50,0,50,3125,2,519,"dabc"
"f","18",34,85,"B",864,50,0,50,3175,2,528,"dabc"
"f","18",34,86,"A",793,100,0,100,3275,3,1784,"dabc"
"f","18",34,87,"C",1560,50,-250,-200,3075,3,769,"dabc"
"f","18",34,88,"B",480,50,-75,-25,3050,2,464,"dabc"
"f","18",34,89,"A",3896,100,0,100,3150,2,472,"dabc"
"f","18",34,90,"D",2465,100,0,100,3250,2,880,"dabc"
"f","18",34,91,"B",2065,50,-50,0,3250,2,407,"dabc"
"f","18",34,92,"D",1040,100,-250,-150,3100,3,560,"dabc"
"f","18",34,93,"C",2104,50,0,50,3150,3,728,"dabc"
"f","18",34,94,"C",1736,50,0,50,3200,3,416,"dabc"
"f","18",34,95,"B",2496,50,0,50,3250,2,416,"dabc"
"f","18",34,96,"A",1769,100,-1250,-1150,2100,2,384,"dabc"
"f","18",34,97,"C",1712,50,0,50,2150,3,624,"dabc"
"f","18",34,98,"C",592,50,0,50,2200,3,360,"dabc"
"f","18",34,99,"B",464,50,0,50,2250,3,416,"dabc"
"f","18",34,100,"C",424,50,0,50,2300,3,376,"dabc"
"m","21",35,1,"D",4189,50,0,50,2050,1,2000,"bcda"
"m","21",35,2,"B",2737,100,0,100,2150,2,4272,"bcda"
"m","21",35,3,"A",2161,50,0,50,2200,1,4041,"bcda"
"m","21",35,4,"C",1489,100,0,100,2300,3,1975,"bcda"
"m","21",35,5,"A",3144,50,0,50,2350,1,3288,"bcda"
"m","21",35,6,"C",912,100,0,100,2450,4,1887,"bcda"
"m","21",35,7,"B",712,100,0,100,2550,4,1536,"bcda"
"m","21",35,8,"D",824,50,0,50,2600,4,1408,"bcda"
"m","21",35,9,"D",2168,50,-50,0,2600,3,3184,"bcda"
"m","21",35,10,"B",905,100,-150,-50,2550,3,2432,"bcda"
"m","21",35,11,"A",3641,50,0,50,2600,2,2048,"bcda"
"m","21",35,12,"C",801,100,0,100,2700,2,1688,"bcda"
"m","21",35,13,"A",1105,50,0,50,2750,3,2519,"bcda"
"m","21",35,14,"C",1657,100,0,100,2850,3,1408,"bcda"
"m","21",35,15,"B",737,100,0,100,2950,3,951,"bcda"
"m","21",35,16,"D",488,50,0,50,3000,4,655,"bcda"
"m","21",35,17,"D",1649,50,-50,0,3000,3,1847,"bcda"
"m","21",35,18,"B",2441,100,-300,-200,2800,2,1432,"bcda"
"m","21",35,19,"C",705,100,0,100,2900,3,1079,"bcda"
"m","21",35,20,"A",2025,50,0,50,2950,3,1311,"bcda"
"m","21",35,21,"A",4584,50,0,50,3000,1,4103,"bcda"
"m","21",35,22,"C",752,100,0,100,3100,2,2416,"bcda"
"m","21",35,23,"B",568,100,0,100,3200,1,2568,"bcda"
"m","21",35,24,"D",664,50,0,50,3250,4,1368,"bcda"
"m","21",35,25,"C",2200,100,0,100,3350,3,888,"bcda"
"m","21",35,26,"A",753,50,0,50,3400,3,1624,"bcda"
"m","21",35,27,"B",4073,100,-200,-100,3300,3,920,"bcda"
"m","21",35,28,"D",993,50,-50,0,3300,1,2112,"bcda"
"m","21",35,29,"D",5296,50,0,50,3350,3,920,"bcda"
"m","21",35,30,"B",1832,100,0,100,3450,4,712,"bcda"
"m","21",35,31,"C",880,100,0,100,3550,4,664,"bcda"
"m","21",35,32,"A",562,50,0,50,3600,4,886,"bcda"
"m","21",35,33,"C",6041,100,-1250,-1150,2450,4,791,"bcda"
"m","21",35,34,"A",1241,50,0,50,2500,1,1640,"bcda"
"m","21",35,35,"B",3945,100,-250,-150,2350,2,687,"bcda"
"m","21",35,36,"D",673,50,-50,0,2350,1,559,"bcda"
"m","21",35,37,"D",2737,50,-50,0,2350,4,1160,"bcda"
"m","21",35,38,"B",745,100,-350,-250,2100,4,567,"bcda"
"m","21",35,39,"C",529,100,0,100,2200,2,783,"bcda"
"m","21",35,40,"A",489,50,-250,-200,2000,4,2127,"bcda"
"m","21",35,41,"D",5073,50,0,50,2050,3,567,"bcda"
"m","21",35,42,"B",793,100,0,100,2150,4,584,"bcda"
"m","21",35,43,"C",521,100,0,100,2250,4,656,"bcda"
"m","21",35,44,"A",457,50,0,50,2300,4,616,"bcda"
"m","21",35,45,"A",3297,50,0,50,2350,3,951,"bcda"
"m","21",35,46,"C",961,100,0,100,2450,3,767,"bcda"
"m","21",35,47,"A",3792,50,0,50,2500,3,960,"bcda"
"m","21",35,48,"C",560,100,0,100,2600,3,944,"bcda"
"m","21",35,49,"D",1993,50,-25,25,2625,1,2351,"bcda"
"m","21",35,50,"B",1048,100,-350,-250,2375,3,3408,"bcda"
"m","21",35,51,"A",1504,50,0,50,2425,3,808,"bcda"
