"gender","age","nsubj","trial_number","card_selected","rt_cardselection","win","loss","net_gain","totalcash_by_trial","confidence","rt_confidence","adv_choice","block"
"f",22,23,42,"A",657,100,0,100,1250,1,544,0,3
"f",22,23,43,"A",463,100,-250,-150,1100,1,481,0,3
"f",22,23,44,"B",472,100,0,100,1200,4,674,0,3
"f",22,23,45,"C",472,50,-50,0,1200,4,480,1,3
"f",22,23,46,"C",552,50,-50,0,1200,4,511,1,3
"f",22,23,47,"B",521,100,0,100,1300,4,527,0,3
"f",22,23,48,"A",640,100,-200,-100,1200,4,640,0,3
"f",22,23,49,"A",816,100,0,100,1300,1,465,0,3
"f",22,23,50,"A",504,100,-300,-200,1100,1,399,0,3
"f",22,23,51,"A",441,100,-150,-50,1050,4,536,0,3
"f",22,23,52,"B",456,100,0,100,1150,4,488,0,3
"f",22,23,53,"B",511,100,0,100,1250,4,480,0,3
"f",22,23,54,"D",825,50,0,50,1300,4,511,1,3
"f",22,23,55,"C",751,50,0,50,1350,4,527,1,3
"f",22,23,56,"B",440,100,0,100,1450,4,576,0,3
"f",22,23,57,"B",416,100,-1250,-1150,300,4,505,0,3
"f",22,23,58,"B",440,100,0,100,400,4,864,0,3
"f",22,23,59,"D",498,50,0,50,450,4,654,1,3
"f",22,23,60,"C",504,50,-25,25,475,4,528,1,3
"f",22,23,61,"A",480,100,0,100,575,4,657,0,4
"f",22,23,62,"B",504,100,0,100,675,4,489,0,4
"f",22,23,63,"A",513,100,0,100,775,4,630,0,4
"f",22,23,64,"C",465,50,-75,-25,750,4,504,1,4
"f",22,23,65,"D",663,50,0,50,800,4,576,1,4
"f",22,23,66,"A",937,100,0,100,900,4,680,0,4
"f",22,23,67,"B",417,100,0,100,1000,4,543,0,4
"f",22,23,68,"A",417,100,-300,-200,800,4,871,0,4
"f",22,23,69,"B",408,100,0,100,900,4,688,0,4
"f",22,23,70,"A",665,100,0,100,1000,1,367,0,4
"f",22,23,71,"D",474,50,-250,-200,800,4,727,1,4
"f",22,23,72,"A",721,100,-350,-250,550,4,743,0,4
"f",22,23,73,"D",440,50,0,50,600,1,576,1,4
"f",22,23,74,"A",432,100,0,100,700,1,625,0,4
"f",22,23,75,"B",456,100,0,100,800,1,472,0,4
"f",22,23,76,"C",458,50,0,50,850,1,710,1,4
"f",22,23,77,"A",476,100,-200,-100,750,3,629,0,4
"f",22,23,78,"A",600,100,-250,-150,600,1,504,0,4
"f",22,23,79,"B",416,100,0,100,700,4,528,0,4
"f",22,23,80,"C",476,50,0,50,750,4,611,1,4
"f",22,23,81,"D",447,50,0,50,800,4,495,1,5
"f",22,23,82,"D",505,50,0,50,850,3,519,1,5
"f",22,23,83,"B",576,100,0,100,950,2,592,0,5
"f",22,23,84,"B",416,100,0,100,1050,4,737,0,5
"f",22,23,85,"C",440,50,0,50,1100,4,607,1,5
"f",22,23,86,"C",944,50,-25,25,1125,4,751,1,5
"f",22,23,87,"B",433,100,0,100,1225,3,632,0,5
"f",22,23,88,"B",704,100,0,100,1325,4,648,0,5
"f",22,23,89,"C",480,50,-75,-25,1300,3,487,1,5
"f",22,23,90,"A",552,100,-150,-50,1250,4,609,0,5
"f",22,23,91,"B",488,100,-1250,-1150,100,1,568,0,5
"f",22,23,92,"B",456,100,0,100,200,4,624,0,5
"f",22,23,93,"B",431,100,0,100,300,4,647,0,5
"f",22,23,94,"B",416,100,0,100,400,4,688,0,5
"f",22,23,95,"B",426,100,0,100,500,4,518,0,5
"f",22,23,96,"B",368,100,0,100,600,4,585,0,5
"f",22,23,97,"B",414,100,0,100,700,4,537,0,5
"f",22,23,98,"B",431,100,0,100,800,4,512,0,5
"f",22,23,99,"B",408,100,0,100,900,4,952,0,5
"f",22,23,100,"A",561,100,0,100,1000,4,519,0,5
"m",24,24,1,"B",5832,100,0,100,2100,4,3215,0,1
"m",24,24,2,"A",6688,100,0,100,2200,4,2631,0,1
"m",24,24,3,"B",2643,100,0,100,2300,4,1513,0,1
"m",24,24,4,"A",3255,100,0,100,2400,4,1442,0,1
"m",24,24,5,"B",4542,100,0,100,2500,4,1134,0,1
"m",24,24,6,"D",1060,50,0,50,2550,4,1406,1,1
"m",24,24,7,"D",1201,50,0,50,2600,4,929,1,1
"m",24,24,8,"A",4263,100,-150,-50,2550,4,1245,0,1
"m",24,24,9,"A",2084,100,0,100,2650,3,1077,0,1
"m",24,24,10,"A",1673,100,-300,-200,2450,3,814,0,1
"m",24,24,11,"B",1484,100,0,100,2550,4,1612,0,1
"m",24,24,12,"A",2544,100,0,100,2650,4,1579,0,1
"m",24,24,13,"B",4266,100,0,100,2750,4,1012,0,1
"m",24,24,14,"B",1345,100,0,100,2850,4,830,0,1
"m",24,24,15,"A",1068,100,-200,-100,2750,4,1237,0,1
"m",24,24,16,"A",1463,100,0,100,2850,4,1090,0,1
"m",24,24,17,"A",2368,100,-250,-150,2700,4,1088,0,1
"m",24,24,18,"B",4702,100,0,100,2800,4,1162,0,1
"m",24,24,19,"D",8445,50,0,50,2850,3,962,1,1
"m",24,24,20,"A",1591,100,-350,-250,2600,4,1052,0,1
"m",24,24,21,"A",1085,100,0,100,2700,4,1036,0,2
"m",24,24,22,"B",5134,100,0,100,2800,4,1171,0,2
"m",24,24,23,"B",2586,100,-1250,-1150,1650,4,855,0,2
"m",24,24,24,"B",1923,100,0,100,1750,3,1989,0,2
"m",24,24,25,"B",3765,100,0,100,1850,3,760,0,2
"m",24,24,26,"A",1110,100,-350,-250,1600,3,666,0,2
"m",24,24,27,"A",806,100,0,100,1700,3,772,0,2
"m",24,24,28,"A",1969,100,-250,-150,1550,3,954,0,2
"m",24,24,29,"C",4575,50,0,50,1600,2,1307,1,2
"m",24,24,30,"D",929,50,0,50,1650,2,1052,1,2
"m",24,24,31,"D",2146,50,0,50,1700,4,945,1,2
"m",24,24,32,"C",917,50,0,50,1750,3,567,1,2
"m",24,24,33,"B",1167,100,0,100,1850,2,1467,0,2
"m",24,24,34,"A",707,100,-200,-100,1750,2,797,0,2
"m",24,24,35,"B",723,100,0,100,1850,4,1134,0,2
"m",24,24,36,"B",3329,100,-1250,-1150,700,4,2294,0,2
"m",24,24,37,"B",1513,100,0,100,800,3,854,0,2
"m",24,24,38,"A",1069,100,0,100,900,3,879,0,2
"m",24,24,39,"B",1028,100,0,100,1000,3,603,0,2
"m",24,24,40,"D",1562,50,0,50,1050,3,690,1,2
"m",24,24,41,"B",1080,100,0,100,1150,3,773,0,3
"m",24,24,42,"A",880,100,-300,-200,950,3,953,0,3
"m",24,24,43,"B",706,100,0,100,1050,4,632,0,3
"m",24,24,44,"B",946,100,0,100,1150,4,2215,0,3
"m",24,24,45,"A",674,100,-150,-50,1100,4,1019,0,3
"m",24,24,46,"B",593,100,0,100,1200,4,903,0,3
"m",24,24,47,"D",1204,50,0,50,1250,4,994,1,3
"m",24,24,48,"C",1595,50,-50,0,1250,4,690,1,3
"m",24,24,49,"C",1208,50,0,50,1300,4,707,1,3
"m",24,24,50,"B",1090,100,-1250,-1150,150,4,986,0,3
"m",24,24,51,"B",2001,100,0,100,250,4,1529,0,3
"m",24,24,52,"B",2848,100,0,100,350,4,1077,0,3
"m",24,24,53,"A",971,100,0,100,450,2,1282,0,3
"m",24,24,54,"C",1090,50,-50,0,450,4,739,1,3
"m",24,24,55,"D",773,50,0,50,500,4,1168,1,3
"m",24,24,56,"A",921,100,0,100,600,2,847,0,3
"m",24,24,57,"B",1931,100,0,100,700,3,908,0,3
"m",24,24,58,"B",1464,100,0,100,800,2,1269,0,3
"m",24,24,59,"A",904,100,0,100,900,3,846,0,3
"m",24,24,60,"B",772,100,0,100,1000,4,1431,0,3
"m",24,24,61,"B",990,100,0,100,1100,2,1053,0,4
"m",24,24,62,"D",1447,50,0,50,1150,2,735,1,4
"m",24,24,63,"B",1356,100,0,100,1250,4,1339,0,4
"m",24,24,64,"A",1373,100,-300,-200,1050,4,953,0,4
"m",24,24,65,"B",2711,100,0,100,1150,4,913,0,4
"m",24,24,66,"A",1155,100,0,100,1250,4,1397,0,4
"m",24,24,67,"B",608,100,0,100,1350,4,879,0,4
"m",24,24,68,"D",756,50,-250,-200,1150,2,880,1,4
"m",24,24,69,"C",789,50,0,50,1200,2,802,1,4
"m",24,24,70,"B",724,100,0,100,1300,4,657,0,4
"m",24,24,71,"A",794,100,-350,-250,1050,4,739,0,4
"m",24,24,72,"B",568,100,-1250,-1150,0,4,829,0,4
"m",24,24,73,"C",2387,50,-50,0,0,4,1431,1,4
"m",24,24,74,"D",1788,50,0,50,50,4,1060,1,4
"m",24,24,75,"B",1911,100,0,100,150,4,773,0,4
"m",24,24,76,"B",756,100,0,100,250,4,847,0,4
"m",24,24,77,"B",732,100,0,100,350,4,781,0,4
"m",24,24,78,"B",913,100,0,100,450,4,735,0,4
"m",24,24,79,"B",1020,100,0,100,550,4,747,0,4
"m",24,24,80,"B",683,100,0,100,650,4,732,0,4
"m",24,24,81,"A",708,100,0,100,750,4,854,0,5
"m",24,24,82,"B",945,100,0,100,850,4,650,0,5
"m",24,24,83,"B",847,100,0,100,950,4,686,0,5
"m",24,24,84,"A",822,100,-200,-100,850,4,707,0,5
"m",24,24,85,"B",556,100,0,100,950,4,616,0,5
"m",24,24,86,"B",469,100,0,100,1050,4,1060,0,5
"m",24,24,87,"B",679,100,0,100,1150,4,681,0,5
"m",24,24,88,"B",782,100,0,100,1250,4,534,0,5
"m",24,24,89,"B",958,100,0,100,1350,4,657,0,5
"m",24,24,90,"A",658,100,-250,-150,1200,2,756,0,5
"m",24,24,91,"B",460,100,0,100,1300,4,494,0,5
"m",24,24,92,"B",592,100,0,100,1400,4,485,0,5
"m",24,24,93,"B",662,100,0,100,1500,4,822,0,5
"m",24,24,94,"B",716,100,-1250,-1150,350,4,674,0,5
"m",24,24,95,"B",2129,100,0,100,450,4,974,0,5
"m",24,24,96,"B",650,100,0,100,550,4,559,0,5
"m",24,24,97,"B",498,100,0,100,650,4,682,0,5
"m",24,24,98,"B",534,100,0,100,750,4,633,0,5
"m",24,24,99,"B",893,100,-1250,-1150,0,4,648,0,5
"m",24,24,100,"B",600,100,0,100,100,4,609,0,5
"m",19,25,1,"C",5042,50,0,50,2050,4,2285,1,1
"m",19,25,2,"B",1756,100,0,100,2150,4,1118,0,1
"m",19,25,3,"D",2946,50,0,50,2200,4,1107,1,1
"m",19,25,4,"B",3042,100,0,100,2300,4,925,0,1
"m",19,25,5,"A",4514,100,0,100,2400,4,949,0,1
"m",19,25,6,"A",1322,100,0,100,2500,4,781,0,1
"m",19,25,7,"C",2278,50,0,50,2550,4,763,1,1
"m",19,25,8,"D",1232,50,0,50,2600,4,1052,1,1
"m",19,25,9,"B",625,100,0,100,2700,4,739,0,1
"m",19,25,10,"C",691,50,-50,0,2700,4,584,1,1
"m",19,25,11,"A",1966,100,-150,-50,2650,4,853,0,1
"m",19,25,12,"A",1598,100,0,100,2750,4,644,0,1
"m",19,25,13,"C",1570,50,0,50,2800,4,684,1,1
"m",19,25,14,"B",5307,100,0,100,2900,4,1028,0,1
"m",19,25,15,"A",1821,100,-300,-200,2700,4,662,0,1
"m",19,25,16,"C",4533,50,-50,0,2700,4,547,1,1
"m",19,25,17,"D",900,50,0,50,2750,4,926,1,1
"m",19,25,18,"B",1118,100,0,100,2850,1,709,0,1
"m",19,25,19,"C",992,50,0,50,2900,3,1419,1,1
"m",19,25,20,"D",951,50,0,50,2950,4,697,1,1
"m",19,25,21,"A",673,100,0,100,3050,4,1370,0,2
"m",19,25,22,"C",4124,50,-50,0,3050,1,1870,1,2
"m",19,25,23,"B",2705,100,0,100,3150,4,859,0,2
"m",19,25,24,"D",2337,50,0,50,3200,2,1202,1,2
"m",19,25,25,"A",1046,100,-200,-100,3100,4,968,0,2
"m",19,25,26,"D",1292,50,0,50,3150,4,727,1,2
"m",19,25,27,"A",2159,100,0,100,3250,4,1231,0,2
"m",19,25,28,"C",1930,50,0,50,3300,1,751,1,2
"m",19,25,29,"C",703,50,-50,0,3300,4,776,1,2
"m",19,25,30,"C",571,50,-50,0,3300,4,524,1,2
"m",19,25,31,"C",451,50,0,50,3350,4,403,1,2
"m",19,25,32,"B",822,100,0,100,3450,1,1937,0,2
"m",19,25,33,"A",2719,100,-250,-150,3300,4,563,0,2
"m",19,25,34,"C",2784,50,-25,25,3325,1,1388,1,2
"m",19,25,35,"C",2055,50,-75,-25,3300,4,535,1,2
"m",19,25,36,"D",1336,50,0,50,3350,4,581,1,2
"m",19,25,37,"B",1005,100,0,100,3450,1,1516,0,2
"m",19,25,38,"C",2272,50,0,50,3500,4,733,1,2
"m",19,25,39,"A",4839,100,-350,-250,3250,4,1395,0,2
"m",19,25,40,"A",2633,100,0,100,3350,4,529,0,2
"m",19,25,41,"D",11976,50,0,50,3400,4,729,1,3
"m",19,25,42,"C",1023,50,0,50,3450,4,2560,1,3
"m",19,25,43,"A",1527,100,-350,-250,3200,1,1419,0,3
"m",19,25,44,"A",1436,100,0,100,3300,4,710,0,3
"m",19,25,45,"A",523,100,-250,-150,3150,1,867,0,3
"m",19,25,46,"A",662,100,-200,-100,3050,4,511,0,3
"m",19,25,47,"A",378,100,0,100,3150,4,627,0,3
"m",19,25,48,"C",1028,50,0,50,3200,1,2062,1,3
"m",19,25,49,"B",499,100,-1250,-1150,2050,1,818,0,3
"m",19,25,50,"A",2711,100,-300,-200,1850,4,6451,0,3
"m",19,25,51,"A",14147,100,-150,-50,1800,1,1231,0,3
"m",19,25,52,"C",962,50,-25,25,1825,4,703,1,3
"m",19,25,53,"D",1882,50,0,50,1875,4,607,1,3
"m",19,25,54,"A",807,100,0,100,1975,4,2831,0,3
"m",19,25,55,"B",554,100,0,100,2075,4,564,0,3
"m",19,25,56,"D",1900,50,-250,-200,1875,4,498,1,3
"m",19,25,57,"C",606,50,-75,-25,1850,4,825,1,3
"m",19,25,58,"A",698,100,0,100,1950,4,901,0,3
"m",19,25,59,"C",2380,50,0,50,2000,4,956,1,3
"m",19,25,60,"B",1155,100,0,100,2100,4,1028,0,3
"m",19,25,61,"B",1407,100,0,100,2200,4,534,0,4
"m",19,25,62,"A",402,100,0,100,2300,4,938,0,4
"m",19,25,63,"D",775,50,0,50,2350,4,625,1,4
"m",19,25,64,"C",534,50,-50,0,2350,4,421,1,4
"m",19,25,65,"B",595,100,0,100,2450,1,1357,0,4
"m",19,25,66,"D",1653,50,0,50,2500,4,451,1,4
"m",19,25,67,"A",565,100,-300,-200,2300,4,649,0,4
"m",19,25,68,"A",3060,100,0,100,2400,4,456,0,4
"m",19,25,69,"C",1047,50,0,50,2450,1,986,1,4
"m",19,25,70,"D",722,50,0,50,2500,4,631,1,4
"m",19,25,71,"B",607,100,-1250,-1150,1350,4,547,0,4
"m",19,25,72,"C",806,50,0,50,1400,4,1142,1,4
"m",19,25,73,"A",529,100,-350,-250,1150,4,1113,0,4
"m",19,25,74,"A",512,100,0,100,1250,4,456,0,4
"m",19,25,75,"A",408,100,-200,-100,1150,4,433,0,4
"m",19,25,76,"A",343,100,-250,-150,1000,4,426,0,4
"m",19,25,77,"A",348,100,-150,-50,950,4,511,0,4
"m",19,25,78,"A",475,100,0,100,1050,4,583,0,4
"m",19,25,79,"D",667,50,0,50,1100,1,1329,1,4
"m",19,25,80,"C",475,50,0,50,1150,1,1870,1,4
"m",19,25,81,"C",968,50,-50,0,1150,4,1028,1,5
"m",19,25,82,"B",373,100,0,100,1250,4,571,0,5
"m",19,25,83,"B",2158,100,0,100,1350,4,523,0,5
"m",19,25,84,"B",902,100,0,100,1450,4,499,0,5
"m",19,25,85,"B",421,100,0,100,1550,4,613,0,5
"m",19,25,86,"B",343,100,0,100,1650,4,420,0,5
"m",19,25,87,"B",986,100,0,100,1750,4,402,0,5
"m",19,25,88,"B",577,100,-1250,-1150,600,4,487,0,5
"m",19,25,89,"B",517,100,0,100,700,4,397,0,5
"m",19,25,90,"B",414,100,0,100,800,4,385,0,5
"m",19,25,91,"B",379,100,0,100,900,4,378,0,5
"m",19,25,92,"B",372,100,0,100,1000,4,361,0,5
"m",19,25,93,"B",360,100,0,100,1100,4,373,0,5
"m",19,25,94,"B",342,100,0,100,1200,4,392,0,5
"m",19,25,95,"B",343,100,0,100,1300,4,379,0,5
"m",19,25,96,"B",349,100,0,100,1400,4,360,0,5
"m",19,25,97,"B",324,100,0,100,1500,4,355,0,5
"m",19,25,98,"B",361,100,0,100,1600,4,373,0,5
"m",19,25,99,"B",499,100,-1250,-1150,450,4,343,0,5
"m",19,25,100,"B",884,100,0,100,550,4,716,0,5
"f",23,26,1,"B",3262,100,0,100,2100,3,2400,0,1
"f",23,26,2,"C",3343,50,0,50,2150,3,1979,1,1
"f",23,26,3,"C",2371,50,0,50,2200,3,3415,1,1
"f",23,26,4,"A",2613,100,0,100,2300,2,1173,0,1
"f",23,26,5,"A",1496,100,0,100,2400,4,1226,0,1
"f",23,26,6,"B",2273,100,0,100,2500,3,1585,0,1
"f",23,26,7,"B",2669,100,0,100,2600,3,1265,0,1
"f",23,26,8,"A",1532,100,-150,-50,2550,4,2251,0,1
"f",23,26,9,"B",1631,100,0,100,2650,3,1389,0,1
"f",23,26,10,"C",1346,50,-50,0,2650,3,1257,1,1
"f",23,26,11,"B",1509,100,0,100,2750,3,1437,0,1
"f",23,26,12,"B",1209,100,0,100,2850,3,1150,0,1
"f",23,26,13,"B",930,100,0,100,2950,4,968,0,1
"f",23,26,14,"B",985,100,0,100,3050,3,999,0,1
"f",23,26,15,"B",1222,100,-1250,-1150,1900,3,1515,0,1
"f",23,26,16,"A",926,100,0,100,2000,2,975,0,1
"f",23,26,17,"B",2962,100,0,100,2100,2,1309,0,1
"f",23,26,18,"C",851,50,0,50,2150,2,1078,1,1
"f",23,26,19,"B",2276,100,0,100,2250,2,1239,0,1
"f",23,26,20,"A",1224,100,-300,-200,2050,2,1086,0,1
"f",23,26,21,"B",1500,100,0,100,2150,3,784,0,2
"f",23,26,22,"C",786,50,-50,0,2150,3,778,1,2
"f",23,26,23,"B",547,100,0,100,2250,3,1053,0,2
"f",23,26,24,"D",1631,50,0,50,2300,2,851,1,2
"f",23,26,25,"B",797,100,-1250,-1150,1150,3,994,0,2
"f",23,26,26,"C",1772,50,0,50,1200,2,979,1,2
"f",23,26,27,"B",815,100,0,100,1300,2,689,0,2
"f",23,26,28,"B",1275,100,0,100,1400,2,2117,0,2
"f",23,26,29,"B",1166,100,0,100,1500,2,670,0,2
"f",23,26,30,"C",960,50,-50,0,1500,2,693,1,2
"f",23,26,31,"B",866,100,0,100,1600,2,1338,0,2
"f",23,26,32,"B",1420,100,0,100,1700,3,1251,0,2
"f",23,26,33,"B",1035,100,0,100,1800,3,833,0,2
"f",23,26,34,"B",2476,100,-1250,-1150,650,2,958,0,2
"f",23,26,35,"B",1440,100,0,100,750,3,1086,0,2
"f",23,26,36,"B",716,100,0,100,850,3,656,0,2
"f",23,26,37,"C",660,50,0,50,900,2,1291,1,2
"f",23,26,38,"B",902,100,0,100,1000,2,759,0,2
"f",23,26,39,"B",1451,100,0,100,1100,2,735,0,2
"f",23,26,40,"C",1418,50,-50,0,1100,2,967,1,2
"f",23,26,41,"B",684,100,0,100,1200,2,641,0,3
"f",23,26,42,"B",1065,100,0,100,1300,2,1043,0,3
"f",23,26,43,"B",1390,100,0,100,1400,3,1077,0,3
"f",23,26,44,"B",1274,100,0,100,1500,3,1161,0,3
"f",23,26,45,"B",785,100,0,100,1600,2,1925,0,3
"f",23,26,46,"A",2869,100,0,100,1700,2,835,0,3
"f",23,26,47,"B",1426,100,0,100,1800,2,1284,0,3
"f",23,26,48,"B",1392,100,-1250,-1150,650,3,1740,0,3
"f",23,26,49,"B",856,100,0,100,750,2,748,0,3
"f",23,26,50,"B",644,100,0,100,850,2,957,0,3
"f",23,26,51,"A",675,100,-200,-100,750,2,1097,0,3
"f",23,26,52,"B",1107,100,0,100,850,2,768,0,3
"f",23,26,53,"B",789,100,0,100,950,2,773,0,3
"f",23,26,54,"B",814,100,0,100,1050,2,930,0,3
"f",23,26,55,"B",1161,100,0,100,1150,2,1232,0,3
"f",23,26,56,"B",973,100,0,100,1250,2,1565,0,3
"f",23,26,57,"B",1044,100,0,100,1350,2,1123,0,3
"f",23,26,58,"B",1376,100,0,100,1450,2,839,0,3
"f",23,26,59,"B",925,100,0,100,1550,2,630,0,3
"f",23,26,60,"B",1147,100,0,100,1650,2,706,0,3
"f",23,26,61,"B",613,100,0,100,1750,2,713,0,4
"f",23,26,62,"B",773,100,0,100,1850,2,787,0,4
"f",23,26,63,"B",917,100,0,100,1950,2,780,0,4
"f",23,26,64,"B",1180,100,0,100,2050,2,813,0,4
"f",23,26,65,"B",1270,100,0,100,2150,2,920,0,4
"f",23,26,66,"B",804,100,-1250,-1150,1000,2,1065,0,4
"f",23,26,67,"B",1339,100,0,100,1100,2,803,0,4
"f",23,26,68,"B",677,100,0,100,1200,2,680,0,4
"f",23,26,69,"B",1130,100,0,100,1300,2,583,0,4
"f",23,26,70,"B",1285,100,0,100,1400,2,573,0,4
"f",23,26,71,"B",897,100,-1250,-1150,250,2,793,0,4
"f",23,26,72,"C",1142,50,-50,0,250,1,1499,1,4
"f",23,26,73,"B",806,100,0,100,350,2,686,0,4
"f",23,26,74,"B",708,100,0,100,450,2,921,0,4
"f",23,26,75,"B",716,100,0,100,550,2,985,0,4
"f",23,26,76,"B",753,100,0,100,650,2,776,0,4
"f",23,26,77,"B",876,100,0,100,750,2,759,0,4
"f",23,26,78,"B",849,100,0,100,850,2,1052,0,4
"f",23,26,79,"B",948,100,-1250,-1150,0,2,743,0,4
"f",23,26,80,"B",1037,100,0,100,100,2,744,0,4
"f",23,26,81,"B",723,100,0,100,200,2,711,0,5
"f",23,26,82,"A",1371,100,0,100,300,3,1681,0,5
"f",23,26,83,"B",915,100,0,100,400,2,766,0,5
"f",23,26,84,"C",1070,50,0,50,450,2,1297,1,5
"f",23,26,85,"B",784,100,0,100,550,2,1008,0,5
"f",23,26,86,"B",655,100,0,100,650,3,754,0,5
"f",23,26,87,"B",770,100,0,100,750,2,676,0,5
"f",23,26,88,"C",687,50,-25,25,775,1,1109,1,5
"f",23,26,89,"B",1015,100,0,100,875,2,933,0,5
"f",23,26,90,"B",1005,100,0,100,975,2,697,0,5
"f",23,26,91,"B",858,100,0,100,1075,2,738,0,5
"f",23,26,92,"C",813,50,-75,-25,1050,2,843,1,5
"f",23,26,93,"B",640,100,0,100,1150,2,739,0,5
"f",23,26,94,"B",716,100,-1250,-1150,0,2,704,0,5
"f",23,26,95,"B",643,100,0,100,100,2,697,0,5
"f",23,26,96,"B",1044,100,0,100,200,2,612,0,5
"f",23,26,97,"B",676,100,0,100,300,2,764,0,5
"f",23,26,98,"B",665,100,0,100,400,2,776,0,5
"f",23,26,99,"B",749,100,0,100,500,2,882,0,5
"f",23,26,100,"B",729,100,0,100,600,2,708,0,5
"f",21,27,1,"B",4758,100,0,100,2100,3,1506,0,1
"f",21,27,2,"B",2496,100,0,100,2200,3,1824,0,1
"f",21,27,3,"A",5627,100,0,100,2300,3,1370,0,1
"f",21,27,4,"B",2350,100,0,100,2400,3,3803,0,1
"f",21,27,5,"D",2033,50,0,50,2450,3,1498,1,1
"f",21,27,6,"D",4420,50,0,50,2500,3,1111,1,1
"f",21,27,7,"B",5629,100,0,100,2600,3,902,0,1
"f",21,27,8,"A",1159,100,0,100,2700,3,1075,0,1
"f",21,27,9,"B",1349,100,0,100,2800,3,1020,0,1
"f",21,27,10,"C",5866,50,0,50,2850,4,2371,1,1
"f",21,27,11,"C",1206,50,0,50,2900,3,846,1,1
"f",21,27,12,"A",2873,100,-150,-50,2850,3,766,0,1
"f",21,27,13,"A",2171,100,0,100,2950,2,778,0,1
"f",21,27,14,"B",1130,100,0,100,3050,3,1250,0,1
"f",21,27,15,"A",1086,100,-300,-200,2850,2,887,0,1
"f",21,27,16,"A",911,100,0,100,2950,4,950,0,1
"f",21,27,17,"B",803,100,0,100,3050,3,717,0,1
"f",21,27,18,"C",773,50,-50,0,3050,4,1474,1,1
"f",21,27,19,"D",1044,50,0,50,3100,2,973,1,1
"f",21,27,20,"D",739,50,0,50,3150,3,797,1,1
"f",21,27,21,"D",725,50,0,50,3200,4,758,1,2
"f",21,27,22,"B",1237,100,0,100,3300,3,1171,0,2
"f",21,27,23,"A",933,100,-200,-100,3200,4,1171,0,2
"f",21,27,24,"A",818,100,0,100,3300,3,869,0,2
"f",21,27,25,"A",813,100,-250,-150,3150,3,814,0,2
"f",21,27,26,"C",970,50,0,50,3200,3,748,1,2
"f",21,27,27,"D",806,50,0,50,3250,3,833,1,2
"f",21,27,28,"B",1048,100,-1250,-1150,2100,3,776,0,2
"f",21,27,29,"B",779,100,0,100,2200,4,761,0,2
"f",21,27,30,"C",918,50,-50,0,2200,3,605,1,2
"f",21,27,31,"C",646,50,0,50,2250,4,689,1,2
"f",21,27,32,"B",634,100,0,100,2350,3,849,0,2
"f",21,27,33,"B",655,100,0,100,2450,4,679,0,2
"f",21,27,34,"A",1321,100,-350,-250,2200,4,1214,0,2
"f",21,27,35,"B",598,100,0,100,2300,3,703,0,2
"f",21,27,36,"C",664,50,-50,0,2300,3,2442,1,2
"f",21,27,37,"C",593,50,0,50,2350,4,672,1,2
"f",21,27,38,"D",2049,50,0,50,2400,4,896,1,2
"f",21,27,39,"B",877,100,-1250,-1150,1250,2,1355,0,2
"f",21,27,40,"B",629,100,0,100,1350,3,960,0,2
"f",21,27,41,"B",1017,100,0,100,1450,3,644,0,3
"f",21,27,42,"B",850,100,0,100,1550,4,692,0,3
"f",21,27,43,"C",566,50,-50,0,1550,3,593,1,3
"f",21,27,44,"C",499,50,-50,0,1550,3,601,1,3
"f",21,27,45,"C",504,50,0,50,1600,3,455,1,3
"f",21,27,46,"C",539,50,-25,25,1625,4,664,1,3
"f",21,27,47,"A",1085,100,0,100,1725,4,1531,0,3
"f",21,27,48,"B",896,100,0,100,1825,3,779,0,3
"f",21,27,49,"C",1015,50,-75,-25,1800,3,547,1,3
"f",21,27,50,"D",730,50,0,50,1850,4,631,1,3
"f",21,27,51,"B",835,100,0,100,1950,1,1034,0,3
"f",21,27,52,"A",856,100,-350,-250,1700,1,742,0,3
"f",21,27,53,"A",576,100,0,100,1800,3,630,0,3
"f",21,27,54,"A",1080,100,-250,-150,1650,4,1014,0,3
"f",21,27,55,"A",766,100,-200,-100,1550,1,541,0,3
"f",21,27,56,"B",520,100,0,100,1650,4,1130,0,3
"f",21,27,57,"C",723,50,0,50,1700,3,932,1,3
"f",21,27,58,"D",807,50,0,50,1750,3,1155,1,3
"f",21,27,59,"B",684,100,-1250,-1150,600,3,1036,0,3
"f",21,27,60,"B",1474,100,0,100,700,4,1373,0,3
"f",21,27,61,"C",689,50,0,50,750,4,784,1,4
"f",21,27,62,"D",906,50,-250,-200,550,3,847,1,4
"f",21,27,63,"D",749,50,0,50,600,4,701,1,4
"f",21,27,64,"D",675,50,0,50,650,1,1199,1,4
"f",21,27,65,"D",873,50,0,50,700,3,801,1,4
"f",21,27,66,"A",1568,100,0,100,800,3,1927,0,4
"f",21,27,67,"B",770,100,0,100,900,3,768,0,4
"f",21,27,68,"C",753,50,0,50,950,3,763,1,4
"f",21,27,69,"D",813,50,0,50,1000,3,1030,1,4
"f",21,27,70,"B",1034,100,0,100,1100,3,1112,0,4
"f",21,27,71,"A",1084,100,-300,-200,900,3,1008,0,4
"f",21,27,72,"A",1047,100,-150,-50,850,2,1236,0,4
"f",21,27,73,"A",611,100,0,100,950,4,1187,0,4
"f",21,27,74,"A",1670,100,0,100,1050,4,964,0,4
"f",21,27,75,"A",1084,100,0,100,1150,4,1032,0,4
"f",21,27,76,"A",1891,100,-300,-200,950,4,1381,0,4
